Name,ID,Acceptor,Donor,Family,GN,Species
A0A059AVW8_EUCGR,A0A059AVW8,Null,Null,47.0,EUGRSUZ_H00343 , Eucalyptus grandis (Flooded gum).
A0A059AW54_EUCGR,A0A059AW54,Null,Null,1.0,EUGRSUZ_H00694 , Eucalyptus grandis (Flooded gum).
A0A059AWG3_EUCGR,A0A059AWG3,Null,Null,1.0,EUGRSUZ_H00697 , Eucalyptus grandis (Flooded gum).
A0A059AX17_EUCGR,A0A059AX17,Null,Null,1.0,EUGRSUZ_H00695 , Eucalyptus grandis (Flooded gum).
A0A059AX82_EUCGR,A0A059AX82,Null,Null,1.0,EUGRSUZ_H01240 , Eucalyptus grandis (Flooded gum).
A0A059AX90_EUCGR,A0A059AX90,Null,Null,1.0,EUGRSUZ_H01252 , Eucalyptus grandis (Flooded gum).
A0A059AXI8_EUCGR,A0A059AXI8,Null,Null,1.0,EUGRSUZ_H01241 , Eucalyptus grandis (Flooded gum).
A0A059AXJ2_EUCGR,A0A059AXJ2,Null,Null,1.0,EUGRSUZ_H01247 , Eucalyptus grandis (Flooded gum).
A0A059AXW0_EUCGR,A0A059AXW0,Null,Null,1.0,EUGRSUZ_H01242 , Eucalyptus grandis (Flooded gum).
A0A059AXW3_EUCGR,A0A059AXW3,Null,Null,1.0,EUGRSUZ_H01249 , Eucalyptus grandis (Flooded gum).
A0A059AY61_EUCGR,A0A059AY61,Null,Null,1.0,EUGRSUZ_H01244 , Eucalyptus grandis (Flooded gum).
A0A059AY66_EUCGR,A0A059AY66,Null,Null,1.0,EUGRSUZ_H01251 , Eucalyptus grandis (Flooded gum).
A0A059AYA0_EUCGR,A0A059AYA0,Null,Null,47.0,EUGRSUZ_H01381 , Eucalyptus grandis (Flooded gum).
A0A059AYS9_EUCGR,A0A059AYS9,Null,Null,1.0,EUGRSUZ_H01243 , Eucalyptus grandis (Flooded gum).
A0A059AYT5_EUCGR,A0A059AYT5,Null,Null,1.0,EUGRSUZ_H01250 , Eucalyptus grandis (Flooded gum).
A0A059B0N2_EUCGR,A0A059B0N2,Null,Null,1.0,EUGRSUZ_H02441 , Eucalyptus grandis (Flooded gum).
A0A059B0Y2_EUCGR,A0A059B0Y2,Null,Null,1.0,EUGRSUZ_H02443 , Eucalyptus grandis (Flooded gum).
A0A059B137_EUCGR,A0A059B137,Null,Null,1.0,EUGRSUZ_H02641 , Eucalyptus grandis (Flooded gum).
A0A059B1A3_EUCGR,A0A059B1A3,Null,Null,1.0,EUGRSUZ_H02446 , Eucalyptus grandis (Flooded gum).
A0A059B1D8_EUCGR,A0A059B1D8,Null,Null,1.0,EUGRSUZ_H02642 , Eucalyptus grandis (Flooded gum).
A0A059B1L4_EUCGR,A0A059B1L4,Null,Null,1.0,EUGRSUZ_H02732 , Eucalyptus grandis (Flooded gum).
A0A059B1N0_EUCGR,A0A059B1N0,Null,Null,1.0,EUGRSUZ_H02638 , Eucalyptus grandis (Flooded gum).
A0A059B1Q0_EUCGR,A0A059B1Q0,Null,Null,1.0,EUGRSUZ_H02643 , Eucalyptus grandis (Flooded gum).
A0A059B1Z7_EUCGR,A0A059B1Z7,Null,Null,1.0,EUGRSUZ_H02623 , Eucalyptus grandis (Flooded gum).
A0A059B234_EUCGR,A0A059B234,Null,Null,1.0,EUGRSUZ_H02640 , Eucalyptus grandis (Flooded gum).
A0A059B263_EUCGR,A0A059B263,Null,Null,47.0,EUGRSUZ_H02667 , Eucalyptus grandis (Flooded gum).
A0A059B290_EUCGR,A0A059B290,Null,Null,1.0,EUGRSUZ_H02704 , Eucalyptus grandis (Flooded gum).
A0A059B292_EUCGR,A0A059B292,Null,Null,1.0,EUGRSUZ_H02712 , Eucalyptus grandis (Flooded gum).
A0A059B2A2_EUCGR,A0A059B2A2,Null,Null,1.0,EUGRSUZ_H02730 , Eucalyptus grandis (Flooded gum).
A0A059B2P0_EUCGR,A0A059B2P0,Null,Null,1.0,EUGRSUZ_H02639 , Eucalyptus grandis (Flooded gum).
A0A059B2Q9_EUCGR,A0A059B2Q9,Null,Null,1.0,EUGRSUZ_H02644 , Eucalyptus grandis (Flooded gum).
A0A059B2V9_EUCGR,A0A059B2V9,Null,Null,1.0,EUGRSUZ_H02703 , Eucalyptus grandis (Flooded gum).
A0A059B2W2_EUCGR,A0A059B2W2,Null,Null,1.0,EUGRSUZ_H02711 , Eucalyptus grandis (Flooded gum).
A0A059B6L1_EUCGR,A0A059B6L1,Null,Null,28.0,EUGRSUZ_H04472 , Eucalyptus grandis (Flooded gum).
A0A059B788_EUCGR,A0A059B788,Null,Null,1.0,EUGRSUZ_H04756 , Eucalyptus grandis (Flooded gum).
A0A059B7I3_EUCGR,A0A059B7I3,Null,Null,1.0,EUGRSUZ_H04759 , Eucalyptus grandis (Flooded gum).
A0A059B7I8_EUCGR,A0A059B7I8,Null,Null,1.0,EUGRSUZ_H04764 , Eucalyptus grandis (Flooded gum).
A0A059B7T3_EUCGR,A0A059B7T3,Null,Null,1.0,EUGRSUZ_H04760 , Eucalyptus grandis (Flooded gum).
A0A059B7T7_EUCGR,A0A059B7T7,Null,Null,1.0,EUGRSUZ_H04766 , Eucalyptus grandis (Flooded gum).
A0A059B872_EUCGR,A0A059B872,Null,Null,1.0,EUGRSUZ_H04754 , Eucalyptus grandis (Flooded gum).
A0A059B874_EUCGR,A0A059B874,Null,Null,1.0,EUGRSUZ_H04762 , Eucalyptus grandis (Flooded gum).
A0A059B8E4_EUCGR,A0A059B8E4,Null,Null,1.0,EUGRSUZ_H05050 , Eucalyptus grandis (Flooded gum).
A0A059BBT3_EUCGR,A0A059BBT3,Null,Null,1.0,EUGRSUZ_G013441 , Eucalyptus grandis (Flooded gum).
A0A059BCI6_EUCGR,A0A059BCI6,Null,Null,1.0,EUGRSUZ_G01414 , Eucalyptus grandis (Flooded gum).
A0A059BDD2_EUCGR,A0A059BDD2,Null,Null,1.0,EUGRSUZ_G01342 , Eucalyptus grandis (Flooded gum).
A0A059BEI4_EUCGR,A0A059BEI4,Null,Null,1.0,EUGRSUZ_G02215 , Eucalyptus grandis (Flooded gum).
A0A059BEU1_EUCGR,A0A059BEU1,Null,Null,1.0,EUGRSUZ_G02215 , Eucalyptus grandis (Flooded gum).
A0A059BEX9_EUCGR,A0A059BEX9,Null,Null,1.0,EUGRSUZ_G02259 , Eucalyptus grandis (Flooded gum).
A0A059BF07_EUCGR,A0A059BF07,Null,Null,1.0,EUGRSUZ_G02217 , Eucalyptus grandis (Flooded gum).
A0A059BF48_EUCGR,A0A059BF48,Null,Null,1.0,EUGRSUZ_G02260 , Eucalyptus grandis (Flooded gum).
A0A059BFH7_EUCGR,A0A059BFH7,Null,Null,1.0,EUGRSUZ_G02439 , Eucalyptus grandis (Flooded gum).
A0A059BFK9_EUCGR,A0A059BFK9,Null,Null,1.0,EUGRSUZ_G022661 , Eucalyptus grandis (Flooded gum).
A0A059BFL3_EUCGR,A0A059BFL3,Null,Null,1.0,EUGRSUZ_G02415 , Eucalyptus grandis (Flooded gum).
A0A059BFQ1_EUCGR,A0A059BFQ1,Null,Null,1.0,EUGRSUZ_G02440 , Eucalyptus grandis (Flooded gum).
A0A059BG31_EUCGR,A0A059BG31,Null,Null,1.0,EUGRSUZ_G02410 , Eucalyptus grandis (Flooded gum).
A0A059BG65_EUCGR,A0A059BG65,Null,Null,1.0,EUGRSUZ_G022622 , Eucalyptus grandis (Flooded gum).
A0A059BG69_EUCGR,A0A059BG69,Null,Null,1.0,EUGRSUZ_G022662 , Eucalyptus grandis (Flooded gum).
A0A059BHA7_EUCGR,A0A059BHA7,Null,Null,1.0,EUGRSUZ_G03008 , Eucalyptus grandis (Flooded gum).
A0A059BHB2_EUCGR,A0A059BHB2,Null,Null,1.0,EUGRSUZ_G03014 , Eucalyptus grandis (Flooded gum).
A0A059BHN6_EUCGR,A0A059BHN6,Null,Null,1.0,EUGRSUZ_G03009 , Eucalyptus grandis (Flooded gum).
A0A059BHU8_EUCGR,A0A059BHU8,Null,Null,1.0,EUGRSUZ_G03010 , Eucalyptus grandis (Flooded gum).
A0A059BIA0_EUCGR,A0A059BIA0,Null,Null,1.0,EUGRSUZ_G03013 , Eucalyptus grandis (Flooded gum).
A0A059BIU9_EUCGR,A0A059BIU9,Null,Null,1.0,EUGRSUZ_G03006 , Eucalyptus grandis (Flooded gum).
A0A059BIV4_EUCGR,A0A059BIV4,Null,Null,1.0,EUGRSUZ_G03012 , Eucalyptus grandis (Flooded gum).
A0A059BJ98_EUCGR,A0A059BJ98,Null,Null,1.0,EUGRSUZ_G03386 , Eucalyptus grandis (Flooded gum).
A0A059BK00_EUCGR,A0A059BK00,Null,Null,1.0,EUGRSUZ_F00339 , Eucalyptus grandis (Flooded gum).
A0A059BK04_EUCGR,A0A059BK04,Null,Null,1.0,EUGRSUZ_F00343 , Eucalyptus grandis (Flooded gum).
A0A059BK08_EUCGR,A0A059BK08,Null,Null,1.0,EUGRSUZ_F00350 , Eucalyptus grandis (Flooded gum).
A0A059BKC2_EUCGR,A0A059BKC2,Null,Null,1.0,EUGRSUZ_F00340 , Eucalyptus grandis (Flooded gum).
A0A059BKC7_EUCGR,A0A059BKC7,Null,Null,1.0,EUGRSUZ_F003462 , Eucalyptus grandis (Flooded gum).
A0A059BKD1_EUCGR,A0A059BKD1,Null,Null,1.0,EUGRSUZ_F00351 , Eucalyptus grandis (Flooded gum).
A0A059BKJ5_EUCGR,A0A059BKJ5,Null,Null,1.0,EUGRSUZ_F00340 , Eucalyptus grandis (Flooded gum).
A0A059BKK0_EUCGR,A0A059BKK0,Null,Null,1.0,EUGRSUZ_F003461 , Eucalyptus grandis (Flooded gum).
A0A059BKK3_EUCGR,A0A059BKK3,Null,Null,1.0,EUGRSUZ_F00352 , Eucalyptus grandis (Flooded gum).
A0A059BKT8_EUCGR,A0A059BKT8,Null,Null,1.0,EUGRSUZ_F00432 , Eucalyptus grandis (Flooded gum).
A0A059BL05_EUCGR,A0A059BL05,Null,Null,1.0,EUGRSUZ_F00342 , Eucalyptus grandis (Flooded gum).
A0A059BL08_EUCGR,A0A059BL08,Null,Null,1.0,EUGRSUZ_F00349 , Eucalyptus grandis (Flooded gum).
A0A059BLG6_EUCGR,A0A059BLG6,Null,Null,1.0,EUGRSUZ_F00337 , Eucalyptus grandis (Flooded gum).
A0A059BLH4_EUCGR,A0A059BLH4,Null,Null,1.0,EUGRSUZ_F00348 , Eucalyptus grandis (Flooded gum).
A0A059BLH7_EUCGR,A0A059BLH7,Null,Null,1.0,EUGRSUZ_F00353 , Eucalyptus grandis (Flooded gum).
A0A059BNF4_EUCGR,A0A059BNF4,Null,Null,47.0,EUGRSUZ_F01298 , Eucalyptus grandis (Flooded gum).
A0A059BP38_EUCGR,A0A059BP38,Null,Null,1.0,EUGRSUZ_F01543 , Eucalyptus grandis (Flooded gum).
A0A059BTY6_EUCGR,A0A059BTY6,Null,Null,1.0,EUGRSUZ_F02998 , Eucalyptus grandis (Flooded gum).
A0A059BUG5_EUCGR,A0A059BUG5,Null,Null,1.0,EUGRSUZ_F02997 , Eucalyptus grandis (Flooded gum).
A0A059BUT6_EUCGR,A0A059BUT6,Null,Null,1.0,EUGRSUZ_F03293 , Eucalyptus grandis (Flooded gum).
A0A059BVI7_EUCGR,A0A059BVI7,Null,Null,1.0,EUGRSUZ_F03295 , Eucalyptus grandis (Flooded gum).
A0A059BVN0_EUCGR,A0A059BVN0,Null,Null,1.0,EUGRSUZ_F03297 , Eucalyptus grandis (Flooded gum).
A0A059BVS5_EUCGR,A0A059BVS5,Null,Null,1.0,EUGRSUZ_F03591 , Eucalyptus grandis (Flooded gum).
A0A059BVT3_EUCGR,A0A059BVT3,Null,Null,1.0,EUGRSUZ_F03598 , Eucalyptus grandis (Flooded gum).
A0A059BWH8_EUCGR,A0A059BWH8,Null,Null,1.0,EUGRSUZ_F03296 , Eucalyptus grandis (Flooded gum).
A0A059BWH9_EUCGR,A0A059BWH9,Null,Null,1.0,EUGRSUZ_F03592 , Eucalyptus grandis (Flooded gum).
A0A059BWI5_EUCGR,A0A059BWI5,Null,Null,1.0,EUGRSUZ_F03599 , Eucalyptus grandis (Flooded gum).
A0A059BXI3_EUCGR,A0A059BXI3,Null,Null,1.0,EUGRSUZ_F03601 , Eucalyptus grandis (Flooded gum).
A0A059C2W0_EUCGR,A0A059C2W0,Null,Null,1.0,EUGRSUZ_E01245 , Eucalyptus grandis (Flooded gum).
A0A059C358_EUCGR,A0A059C358,Null,Null,1.0,EUGRSUZ_E01244 , Eucalyptus grandis (Flooded gum).
A0A059C3F6_EUCGR,A0A059C3F6,Null,Null,1.0,EUGRSUZ_E01246 , Eucalyptus grandis (Flooded gum).
A0A059C3S5_EUCGR,A0A059C3S5,Null,Null,1.0,EUGRSUZ_E01564 , Eucalyptus grandis (Flooded gum).
A0A059C423_EUCGR,A0A059C423,Null,Null,1.0,EUGRSUZ_E01563 , Eucalyptus grandis (Flooded gum).
A0A059C4E7_EUCGR,A0A059C4E7,Null,Null,1.0,EUGRSUZ_E01567 , Eucalyptus grandis (Flooded gum).
A0A059C4J9_EUCGR,A0A059C4J9,Null,Null,1.0,EUGRSUZ_E01562 , Eucalyptus grandis (Flooded gum).
A0A059C6B5_EUCGR,A0A059C6B5,Null,Null,1.0,EUGRSUZ_E02398 , Eucalyptus grandis (Flooded gum).
A0A059C6F2_EUCGR,A0A059C6F2,Null,Null,47.0,EUGRSUZ_E02380 , Eucalyptus grandis (Flooded gum).
A0A059C716_EUCGR,A0A059C716,Null,Null,1.0,EUGRSUZ_E02345 , Eucalyptus grandis (Flooded gum).
A0A059C741_EUCGR,A0A059C741,Null,Null,1.0,EUGRSUZ_E02951 , Eucalyptus grandis (Flooded gum).
A0A059C765_EUCGR,A0A059C765,Null,Null,47.0,EUGRSUZ_E02380 , Eucalyptus grandis (Flooded gum).
A0A059C771_EUCGR,A0A059C771,Null,Null,1.0,EUGRSUZ_E02977 , Eucalyptus grandis (Flooded gum).
A0A059C7F5_EUCGR,A0A059C7F5,Null,Null,1.0,EUGRSUZ_E02950 , Eucalyptus grandis (Flooded gum).
A0A059C7I2_EUCGR,A0A059C7I2,Null,Null,1.0,EUGRSUZ_E02976 , Eucalyptus grandis (Flooded gum).
A0A059C7T2_EUCGR,A0A059C7T2,Null,Null,1.0,EUGRSUZ_E02973 , Eucalyptus grandis (Flooded gum).
A0A059C7T8_EUCGR,A0A059C7T8,Null,Null,1.0,EUGRSUZ_E02978 , Eucalyptus grandis (Flooded gum).
A0A059C7U2_EUCGR,A0A059C7U2,Null,Null,1.0,EUGRSUZ_E03233 , Eucalyptus grandis (Flooded gum).
A0A059C847_EUCGR,A0A059C847,Null,Null,1.0,EUGRSUZ_E03232 , Eucalyptus grandis (Flooded gum).
A0A059C8G9_EUCGR,A0A059C8G9,Null,Null,1.0,EUGRSUZ_E03234 , Eucalyptus grandis (Flooded gum).
A0A059C8M1_EUCGR,A0A059C8M1,Null,Null,1.0,EUGRSUZ_E03231 , Eucalyptus grandis (Flooded gum).
A0A059C8M6_EUCGR,A0A059C8M6,Null,Null,1.0,EUGRSUZ_E03236 , Eucalyptus grandis (Flooded gum).
A0A059C9B9_EUCGR,A0A059C9B9,Null,Null,1.0,EUGRSUZ_E03235 , Eucalyptus grandis (Flooded gum).
A0A059CB71_EUCGR,A0A059CB71,Null,Null,1.0,EUGRSUZ_D00098 , Eucalyptus grandis (Flooded gum).
A0A059CBF3_EUCGR,A0A059CBF3,Null,Null,1.0,EUGRSUZ_E04315 , Eucalyptus grandis (Flooded gum).
A0A059CBG6_EUCGR,A0A059CBG6,Null,Null,1.0,EUGRSUZ_D00097 , Eucalyptus grandis (Flooded gum).
A0A059CBZ1_EUCGR,A0A059CBZ1,Null,Null,1.0,EUGRSUZ_D00095 , Eucalyptus grandis (Flooded gum).
A0A059CCA5_EUCGR,A0A059CCA5,Null,Null,1.0,EUGRSUZ_E04316 , Eucalyptus grandis (Flooded gum).
A0A059CDB8_EUCGR,A0A059CDB8,Null,Null,47.0,EUGRSUZ_D00738 , Eucalyptus grandis (Flooded gum).
A0A059CEH4_EUCGR,A0A059CEH4,Null,Null,1.0,EUGRSUZ_D00702 , Eucalyptus grandis (Flooded gum).
A0A059CEH6_EUCGR,A0A059CEH6,Null,Null,1.0,EUGRSUZ_D01218 , Eucalyptus grandis (Flooded gum).
A0A059CFL4_EUCGR,A0A059CFL4,Null,Null,1.0,EUGRSUZ_D01288 , Eucalyptus grandis (Flooded gum).
A0A059CI69_EUCGR,A0A059CI69,Null,Null,1.0,EUGRSUZ_D02356 , Eucalyptus grandis (Flooded gum).
A0A059CIU1_EUCGR,A0A059CIU1,Null,Null,1.0,EUGRSUZ_D02357 , Eucalyptus grandis (Flooded gum).
A0A059CIZ2_EUCGR,A0A059CIZ2,Null,Null,1.0,EUGRSUZ_D02353 , Eucalyptus grandis (Flooded gum).
A0A059CJA9_EUCGR,A0A059CJA9,Null,Null,1.0,EUGRSUZ_D02610 , Eucalyptus grandis (Flooded gum).
A0A059CJP1_EUCGR,A0A059CJP1,Null,Null,1.0,EUGRSUZ_D02351 , Eucalyptus grandis (Flooded gum).
A0A059CKI0_EUCGR,A0A059CKI0,Null,Null,1.0,EUGRSUZ_C00191 , Eucalyptus grandis (Flooded gum).
A0A059CL21_EUCGR,A0A059CL21,Null,Null,28.0,EUGRSUZ_C00320 , Eucalyptus grandis (Flooded gum).
A0A059CLY1_EUCGR,A0A059CLY1,Null,Null,1.0,EUGRSUZ_C00831 , Eucalyptus grandis (Flooded gum).
A0A059CLZ9_EUCGR,A0A059CLZ9,Null,Null,1.0,EUGRSUZ_C00858 , Eucalyptus grandis (Flooded gum).
A0A059CM86_EUCGR,A0A059CM86,Null,Null,1.0,EUGRSUZ_C00857 , Eucalyptus grandis (Flooded gum).
A0A059CM91_EUCGR,A0A059CM91,Null,Null,1.0,EUGRSUZ_C00864 , Eucalyptus grandis (Flooded gum).
A0A059CMC4_EUCGR,A0A059CMC4,Null,Null,28.0,EUGRSUZ_C00495 , Eucalyptus grandis (Flooded gum).
A0A059CMI4_EUCGR,A0A059CMI4,Null,Null,1.0,EUGRSUZ_C01020 , Eucalyptus grandis (Flooded gum).
A0A059CMK9_EUCGR,A0A059CMK9,Null,Null,1.0,EUGRSUZ_C00833 , Eucalyptus grandis (Flooded gum).
A0A059CML7_EUCGR,A0A059CML7,Null,Null,1.0,EUGRSUZ_C01063 , Eucalyptus grandis (Flooded gum).
A0A059CMM7_EUCGR,A0A059CMM7,Null,Null,1.0,EUGRSUZ_C00854 , Eucalyptus grandis (Flooded gum).
A0A059CMQ6_EUCGR,A0A059CMQ6,Null,Null,47.0,EUGRSUZ_C01013 , Eucalyptus grandis (Flooded gum).
A0A059CMS3_EUCGR,A0A059CMS3,Null,Null,1.0,EUGRSUZ_C00856 , Eucalyptus grandis (Flooded gum).
A0A059CMS6_EUCGR,A0A059CMS6,Null,Null,1.0,EUGRSUZ_C00863 , Eucalyptus grandis (Flooded gum).
A0A059CN54_EUCGR,A0A059CN54,Null,Null,1.0,EUGRSUZ_C01021 , Eucalyptus grandis (Flooded gum).
A0A059CN84_EUCGR,A0A059CN84,Null,Null,1.0,EUGRSUZ_C01057 , Eucalyptus grandis (Flooded gum).
A0A059CN90_EUCGR,A0A059CN90,Null,Null,1.0,EUGRSUZ_C01017 , Eucalyptus grandis (Flooded gum).
A0A059CNI9_EUCGR,A0A059CNI9,Null,Null,1.0,EUGRSUZ_C00861 , Eucalyptus grandis (Flooded gum).
A0A059CNZ7_EUCGR,A0A059CNZ7,Null,Null,1.0,EUGRSUZ_C01016 , Eucalyptus grandis (Flooded gum).
A0A059CP01_EUCGR,A0A059CP01,Null,Null,1.0,EUGRSUZ_C01022 , Eucalyptus grandis (Flooded gum).
A0A059CPH3_EUCGR,A0A059CPH3,Null,Null,47.0,EUGRSUZ_C01718 , Eucalyptus grandis (Flooded gum).
A0A059CQ16_EUCGR,A0A059CQ16,Null,Null,1.0,EUGRSUZ_C01903 , Eucalyptus grandis (Flooded gum).
A0A059CQ49_EUCGR,A0A059CQ49,Null,Null,47.0,EUGRSUZ_C01719 , Eucalyptus grandis (Flooded gum).
A0A059CQB2_EUCGR,A0A059CQB2,Null,Null,1.0,EUGRSUZ_C01902 , Eucalyptus grandis (Flooded gum).
A0A059CQR2_EUCGR,A0A059CQR2,Null,Null,1.0,EUGRSUZ_C01648 , Eucalyptus grandis (Flooded gum).
A0A059CQS2_EUCGR,A0A059CQS2,Null,Null,1.0,EUGRSUZ_C01905 , Eucalyptus grandis (Flooded gum).
A0A059CQV0_EUCGR,A0A059CQV0,Null,Null,1.0,EUGRSUZ_C01901 , Eucalyptus grandis (Flooded gum).
A0A059CRI7_EUCGR,A0A059CRI7,Null,Null,1.0,EUGRSUZ_C01900 , Eucalyptus grandis (Flooded gum).
A0A059CRL0_EUCGR,A0A059CRL0,Null,Null,1.0,EUGRSUZ_C01938 , Eucalyptus grandis (Flooded gum).
A0A059CUA1_EUCGR,A0A059CUA1,Null,Null,1.0,EUGRSUZ_C03413 , Eucalyptus grandis (Flooded gum).
A0A059CUK3_EUCGR,A0A059CUK3,Null,Null,1.0,EUGRSUZ_C03411 , Eucalyptus grandis (Flooded gum).
A0A059CV08_EUCGR,A0A059CV08,Null,Null,1.0,EUGRSUZ_C03414 , Eucalyptus grandis (Flooded gum).
A0A059CWQ6_EUCGR,A0A059CWQ6,Null,Null,28.0,EUGRSUZ_C04035 , Eucalyptus grandis (Flooded gum).
A0A059CWU8_EUCGR,A0A059CWU8,Null,Null,28.0,EUGRSUZ_C04035 , Eucalyptus grandis (Flooded gum).
A0A059CXG6_EUCGR,A0A059CXG6,Null,Null,28.0,EUGRSUZ_C04035 , Eucalyptus grandis (Flooded gum).
A0A059CXK2_EUCGR,A0A059CXK2,Null,Null,1.0,EUGRSUZ_C04261 , Eucalyptus grandis (Flooded gum).
A0A059CXQ9_EUCGR,A0A059CXQ9,Null,Null,28.0,EUGRSUZ_C04379 , Eucalyptus grandis (Flooded gum).
A0A059CYG1_EUCGR,A0A059CYG1,Null,Null,1.0,EUGRSUZ_B00409 , Eucalyptus grandis (Flooded gum).
A0A059CYU1_EUCGR,A0A059CYU1,Null,Null,1.0,EUGRSUZ_B00406 , Eucalyptus grandis (Flooded gum).
A0A059CZ57_EUCGR,A0A059CZ57,Null,Null,1.0,EUGRSUZ_B00655 , Eucalyptus grandis (Flooded gum).
A0A059CZ73_EUCGR,A0A059CZ73,Null,Null,1.0,EUGRSUZ_B00411 , Eucalyptus grandis (Flooded gum).
A0A059CZB5_EUCGR,A0A059CZB5,Null,Null,1.0,EUGRSUZ_B00577 , Eucalyptus grandis (Flooded gum).
A0A059CZJ9_EUCGR,A0A059CZJ9,Null,Null,1.0,EUGRSUZ_B00652 , Eucalyptus grandis (Flooded gum).
A0A059CZX6_EUCGR,A0A059CZX6,Null,Null,1.0,EUGRSUZ_B00649 , Eucalyptus grandis (Flooded gum).
A0A059CZX9_EUCGR,A0A059CZX9,Null,Null,1.0,EUGRSUZ_B00404 , Eucalyptus grandis (Flooded gum).
A0A059D023_EUCGR,A0A059D023,Null,Null,1.0,EUGRSUZ_B00651 , Eucalyptus grandis (Flooded gum).
A0A059D0I6_EUCGR,A0A059D0I6,Null,Null,1.0,EUGRSUZ_B01109 , Eucalyptus grandis (Flooded gum).
A0A059D0M4_EUCGR,A0A059D0M4,Null,Null,1.0,EUGRSUZ_B00650 , Eucalyptus grandis (Flooded gum).
A0A059D5P1_EUCGR,A0A059D5P1,Null,Null,1.0,EUGRSUZ_B02744 , Eucalyptus grandis (Flooded gum).
A0A059D6D2_EUCGR,A0A059D6D2,Null,Null,1.0,EUGRSUZ_B02537 , Eucalyptus grandis (Flooded gum).
A0A059D6H7_EUCGR,A0A059D6H7,Null,Null,1.0,EUGRSUZ_B02563 , Eucalyptus grandis (Flooded gum).
A0A059D8K9_EUCGR,A0A059D8K9,Null,Null,47.0,EUGRSUZ_B03487 , Eucalyptus grandis (Flooded gum).
A0A059D9F7_EUCGR,A0A059D9F7,Null,Null,47.0,EUGRSUZ_B03578 , Eucalyptus grandis (Flooded gum).
A0A059D9H6_EUCGR,A0A059D9H6,Null,Null,1.0,EUGRSUZ_B03858 , Eucalyptus grandis (Flooded gum).
A0A059D9I0_EUCGR,A0A059D9I0,Null,Null,1.0,EUGRSUZ_B03865 , Eucalyptus grandis (Flooded gum).
A0A059D9L2_EUCGR,A0A059D9L2,Null,Null,1.0,EUGRSUZ_B03886 , Eucalyptus grandis (Flooded gum).
A0A059D9Y1_EUCGR,A0A059D9Y1,Null,Null,1.0,EUGRSUZ_B03862 , Eucalyptus grandis (Flooded gum).
A0A059D9Z7_EUCGR,A0A059D9Z7,Null,Null,1.0,EUGRSUZ_B03996 , Eucalyptus grandis (Flooded gum).
A0A059DAE3_EUCGR,A0A059DAE3,Null,Null,1.0,EUGRSUZ_B03994 , Eucalyptus grandis (Flooded gum).
A0A059DAP4_EUCGR,A0A059DAP4,Null,Null,1.0,EUGRSUZ_B03997 , Eucalyptus grandis (Flooded gum).
A0A059DAX2_EUCGR,A0A059DAX2,Null,Null,1.0,EUGRSUZ_B03993 , Eucalyptus grandis (Flooded gum).
A0A059DAZ0_EUCGR,A0A059DAZ0,Null,Null,1.0,EUGRSUZ_B03860 , Eucalyptus grandis (Flooded gum).
A0A059DBI5_EUCGR,A0A059DBI5,Null,Null,1.0,EUGRSUZ_A00306 , Eucalyptus grandis (Flooded gum).
A0A059DBS1_EUCGR,A0A059DBS1,Null,Null,1.0,EUGRSUZ_A00303 , Eucalyptus grandis (Flooded gum).
A0A059DBS6_EUCGR,A0A059DBS6,Null,Null,1.0,EUGRSUZ_A00424 , Eucalyptus grandis (Flooded gum).
A0A059DCG4_EUCGR,A0A059DCG4,Null,Null,1.0,EUGRSUZ_A00304 , Eucalyptus grandis (Flooded gum).
A0A059DCN6_EUCGR,A0A059DCN6,Null,Null,1.0,EUGRSUZ_A00893 , Eucalyptus grandis (Flooded gum).
A0A059DCS2_EUCGR,A0A059DCS2,Null,Null,1.0,EUGRSUZ_A00920 , Eucalyptus grandis (Flooded gum).
A0A059DCS7_EUCGR,A0A059DCS7,Null,Null,1.0,EUGRSUZ_A00930 , Eucalyptus grandis (Flooded gum).
A0A059DCT1_EUCGR,A0A059DCT1,Null,Null,1.0,EUGRSUZ_A00936 , Eucalyptus grandis (Flooded gum).
A0A059DCT4_EUCGR,A0A059DCT4,Null,Null,1.0,EUGRSUZ_A00942 , Eucalyptus grandis (Flooded gum).
A0A059DCT9_EUCGR,A0A059DCT9,Null,Null,1.0,EUGRSUZ_A00948 , Eucalyptus grandis (Flooded gum).
A0A059DDA7_EUCGR,A0A059DDA7,Null,Null,1.0,EUGRSUZ_A00919 , Eucalyptus grandis (Flooded gum).
A0A059DDA9_EUCGR,A0A059DDA9,Null,Null,1.0,EUGRSUZ_A00929 , Eucalyptus grandis (Flooded gum).
A0A059DDB3_EUCGR,A0A059DDB3,Null,Null,1.0,EUGRSUZ_A00935 , Eucalyptus grandis (Flooded gum).
A0A059DDB6_EUCGR,A0A059DDB6,Null,Null,1.0,EUGRSUZ_A00941 , Eucalyptus grandis (Flooded gum).
A0A059DDC0_EUCGR,A0A059DDC0,Null,Null,1.0,EUGRSUZ_A00947 , Eucalyptus grandis (Flooded gum).
A0A059DDH8_EUCGR,A0A059DDH8,Null,Null,1.0,EUGRSUZ_A00894 , Eucalyptus grandis (Flooded gum).
A0A059DDL8_EUCGR,A0A059DDL8,Null,Null,1.0,EUGRSUZ_A00932 , Eucalyptus grandis (Flooded gum).
