Name,ID,Acceptor,Donor,Family,GN,Species
A0A8X8CF00_POPTO,A0A8X8CF00,Null,Null,47.0,POTOM_044185 , Populus tomentosa (Chinese white poplar).
A0A8X8CGA0_POPTO,A0A8X8CGA0,Null,Null,10.0,POTOM_034622 , Populus tomentosa (Chinese white poplar).
A0A8X8CGX3_POPTO,A0A8X8CGX3,Null,Null,28.0,POTOM_042944 , Populus tomentosa (Chinese white poplar).
A0A8X8CPZ0_POPTO,A0A8X8CPZ0,Null,Null,47.0,POTOM_032659 , Populus tomentosa (Chinese white poplar).
A0A8X8CQQ3_POPTO,A0A8X8CQQ3,Null,Null,10.0,POTOM_033228 , Populus tomentosa (Chinese white poplar).
A0A8X8CRV5_POPTO,A0A8X8CRV5,Null,Null,37.0,POTOM_031392 , Populus tomentosa (Chinese white poplar).
A0A8X8CWQ7_POPTO,A0A8X8CWQ7,Null,Null,47.0,POTOM_024934 , Populus tomentosa (Chinese white poplar).
A0A8X8CX92_POPTO,A0A8X8CX92,Null,Null,47.0,POTOM_027541 , Populus tomentosa (Chinese white poplar).
A0A8X8CXZ9_POPTO,A0A8X8CXZ9,Null,Null,47.0,POTOM_024933 , Populus tomentosa (Chinese white poplar).
A0A8X8CYD6_POPTO,A0A8X8CYD6,Null,Null,47.0,POTOM_022658 , Populus tomentosa (Chinese white poplar).
A0A8X8D553_POPTO,A0A8X8D553,Null,Null,37.0,POTOM_003836 , Populus tomentosa (Chinese white poplar).
A0A8X8D8C3_POPTO,A0A8X8D8C3,Null,Null,37.0,POTOM_014506 , Populus tomentosa (Chinese white poplar).
A0A8X8D938_POPTO,A0A8X8D938,Null,Null,47.0,POTOM_011776 , Populus tomentosa (Chinese white poplar).
A0A8X8D988_POPTO,A0A8X8D988,Null,Null,37.0,POTOM_012724 , Populus tomentosa (Chinese white poplar).
A0A8X8DA68_POPTO,A0A8X8DA68,Null,Null,37.0,POTOM_014505 , Populus tomentosa (Chinese white poplar).
A0A8X8DBG2_POPTO,A0A8X8DBG2,Null,Null,47.0,POTOM_011183 , Populus tomentosa (Chinese white poplar).
A0A8X8DCH4_POPTO,A0A8X8DCH4,Null,Null,47.0,POTOM_009119 , Populus tomentosa (Chinese white poplar).
A0A8X8DFI0_POPTO,A0A8X8DFI0,Null,Null,37.0,POTOM_000277 , Populus tomentosa (Chinese white poplar).
A0A8X8DG57_POPTO,A0A8X8DG57,Null,Null,37.0,POTOM_000276 , Populus tomentosa (Chinese white poplar).
A0A8X8DG82_POPTO,A0A8X8DG82,Null,Null,47.0,POTOM_000514 , Populus tomentosa (Chinese white poplar).
A0A8X8DH20_POPTO,A0A8X8DH20,Null,Null,47.0,POTOM_000984 , Populus tomentosa (Chinese white poplar).
A0A8X8IWZ5_POPTO,A0A8X8IWZ5,Null,Null,47.0,POTOM_002474 , Populus tomentosa (Chinese white poplar).
A7LIE5_POPCN,A7LIE5,Null,Null,37.0,FUT2 , Populus canescens (Grey poplar) (Populus tremula x Populus alba).
A7LIE6_POPCN,A7LIE6,Null,Null,37.0,FUT3 , Populus canescens (Grey poplar) (Populus tremula x Populus alba).
A7LIE7_POPCN,A7LIE7,Null,Null,37.0,FUT4 , Populus canescens (Grey poplar) (Populus tremula x Populus alba).
A7LIE8_POPCN,A7LIE8,Null,Null,37.0,FUT5 , Populus canescens (Grey poplar) (Populus tremula x Populus alba).
A7LIE9_POPCN,A7LIE9,Null,Null,37.0,FUT6 , Populus canescens (Grey poplar) (Populus tremula x Populus alba).
A7LIF1_POPCN,A7LIF1,Null,Null,37.0,FUT1 , Populus canescens (Grey poplar) (Populus tremula x Populus alba).
A9PF52_POPTR,A9PF52,Null,Null,92.0,Null, Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B8YDY4_POPTN,B8YDY4,Null,Null,5.0,Null, Populus tremula (European aspen).
B9GN01_POPTR,B9GN01,Null,Null,92.0,POPTR_001G074600 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9HB80_POPTR,B9HB80,Null,Null,28.0,POPTR_006G266500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9HEA3_POPTR,B9HEA3,Null,Null,47.0,POPTR_007G116800 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9HQN3_POPTR,B9HQN3,Null,Null,47.0,POPTR_009G006500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9I2J0_POPTR,B9I2J0,Null,Null,28.0,POPTR_012G053600 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9I5S5_POPTR,B9I5S5,Null,Null,41.0,POPTR_013G051400 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9ICY1_POPTR,B9ICY1,Null,Null,47.0,POPTR_015G132600 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9IHV8_POPTR,B9IHV8,Null,Null,92.0,POPTR_016G041900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9IIR8_POPTR,B9IIR8,Null,Null,41.0,POPTR_016G075700 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9IKI9_POPTR,B9IKI9,Null,Null,47.0,POPTR_018G043700 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9ILS1_POPTR,B9ILS1,Null,Null,47.0,POPTR_018G085500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9IPG0_POPTR,B9IPG0,Null,Null,41.0,POPTR_019G025600 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9IQ78_POPTR,B9IQ78,Null,Null,47.0,POPTR_019G070400 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9IQM2_POPTR,B9IQM2,Null,Null,47.0,POPTR_019G086800 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9MW96_POPTR,B9MW96,Null,Null,10.0,POPTR_013G111200 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
Q599J3_POPCN,Q599J3,Null,Null,10.0,poFUT1 , Populus canescens (Grey poplar) (Populus tremula x Populus alba).
Q599J4_POPCN,Q599J4,Null,Null,10.0,poFUT2 , Populus canescens (Grey poplar) (Populus tremula x Populus alba).
U5FSX8_POPTR,U5FSX8,Null,Null,47.0,POPTR_013G116200 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
U5G4B6_POPTR,U5G4B6,Null,Null,47.0,POPTR_007G058400 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
U5G9B7_POPTR,U5G9B7,Null,Null,47.0,POPTR_006G064700 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A0F6UZP2_POPTO,A0A0F6UZP2,Null,Null,47.0,Potri.001G068100 , Populus tomentosa (Chinese white poplar).
A0A161C4D7_POPTO,A0A161C4D7,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A161C4E1_POPTO,A0A161C4E1,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A161C928_POPTO,A0A161C928,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A161C936_POPTO,A0A161C936,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A161C939_POPTO,A0A161C939,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A161C943_POPTO,A0A161C943,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A161CAB7_POPTO,A0A161CAB7,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A161CAC1_POPTO,A0A161CAC1,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A161CAC8_POPTO,A0A161CAC8,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A161CAD2_POPTO,A0A161CAD2,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A161CAF6_POPTO,A0A161CAF6,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A161CAG4_POPTO,A0A161CAG4,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A161CF88_POPTO,A0A161CF88,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A161CF94_POPTO,A0A161CF94,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A161CFA6_POPTO,A0A161CFA6,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A161CFZ7_POPTO,A0A161CFZ7,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A161CG01_POPTO,A0A161CG01,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A161CG11_POPTO,A0A161CG11,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A162HID4_POPTO,A0A162HID4,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A162HIE7_POPTO,A0A162HIE7,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A162HIF1_POPTO,A0A162HIF1,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A162HIF7_POPTO,A0A162HIF7,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A162HIH4_POPTO,A0A162HIH4,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A162HII3_POPTO,A0A162HII3,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A162HIK1_POPTO,A0A162HIK1,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A162HIK8_POPTO,A0A162HIK8,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A162HIL6_POPTO,A0A162HIL6,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A162HIM3_POPTO,A0A162HIM3,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A162HIP6_POPTO,A0A162HIP6,Null,Null,1.0,UGT88A1 , Populus tomentosa (Chinese white poplar).
A0A1I9W066_POPTO,A0A1I9W066,Null,Null,1.0,Null, Populus tomentosa (Chinese white poplar).
A0A1I9W0C5_POPTO,A0A1I9W0C5,Null,Null,47.0,Null, Populus tomentosa (Chinese white poplar).
A0A1I9W0G7_POPTO,A0A1I9W0G7,Null,Null,1.0,Null, Populus tomentosa (Chinese white poplar).
A0A1L6K560_POPTO,A0A1L6K560,Null,Null,47.0,Null, Populus tomentosa (Chinese white poplar).
A0A1L6K5J9_POPTO,A0A1L6K5J9,Null,Null,1.0,Null, Populus tomentosa (Chinese white poplar).
A0A1L6K5K4_POPTO,A0A1L6K5K4,Null,Null,1.0,Null, Populus tomentosa (Chinese white poplar).
A0A1L6K5M4_POPTO,A0A1L6K5M4,Null,Null,1.0,Null, Populus tomentosa (Chinese white poplar).
A0A2K1R7U1_POPTR,A0A2K1R7U1,Null,Null,47.0,POPTR_T071700 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1WPJ4_POPTR,A0A2K1WPJ4,Null,Null,47.0,POPTR_019G044600 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1WPV4_POPTR,A0A2K1WPV4,Null,Null,47.0,POPTR_019G049800 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1WRY0_POPTR,A0A2K1WRY0,Null,Null,1.0,POPTR_019G092700 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1WUB9_POPTR,A0A2K1WUB9,Null,Null,28.0,POPTR_018G016600 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1X3I4_POPTR,A0A2K1X3I4,Null,Null,1.0,POPTR_017G052300 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1X3I7_POPTR,A0A2K1X3I7,Null,Null,1.0,POPTR_017G052100 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1X3J1_POPTR,A0A2K1X3J1,Null,Null,1.0,POPTR_017G051900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1X988_POPTR,A0A2K1X988,Null,Null,1.0,POPTR_016G016100 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1X9F1_POPTR,A0A2K1X9F1,Null,Null,1.0,POPTR_016G020500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1X9G8_POPTR,A0A2K1X9G8,Null,Null,1.0,POPTR_016G022200 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1X9G9_POPTR,A0A2K1X9G9,Null,Null,1.0,POPTR_016G022300 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1X9H2_POPTR,A0A2K1X9H2,Null,Null,1.0,POPTR_016G022600 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1XEQ7_POPTR,A0A2K1XEQ7,Null,Null,1.0,POPTR_016G124400 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1XER1_POPTR,A0A2K1XER1,Null,Null,1.0,POPTR_016G124500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1XER5_POPTR,A0A2K1XER5,Null,Null,1.0,POPTR_016G124600 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1XPF1_POPTR,A0A2K1XPF1,Null,Null,1.0,POPTR_014G024900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1XPH3_POPTR,A0A2K1XPH3,Null,Null,1.0,POPTR_014G026400 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1XSB3_POPTR,A0A2K1XSB3,Null,Null,1.0,POPTR_014G082500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1XVX7_POPTR,A0A2K1XVX7,Null,Null,47.0,POPTR_014G147800 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1XXA2_POPTR,A0A2K1XXA2,Null,Null,47.0,POPTR_014G171100 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1Y248_POPTR,A0A2K1Y248,Null,Null,47.0,POPTR_013G067400 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1Y913_POPTR,A0A2K1Y913,Null,Null,1.0,POPTR_012G048700 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1YWV4_POPTR,A0A2K1YWV4,Null,Null,1.0,POPTR_010G195400 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1YYU5_POPTR,A0A2K1YYU5,Null,Null,47.0,POPTR_010G227900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1YZY7_POPTR,A0A2K1YZY7,Null,Null,1.0,POPTR_010G250400 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1Z2D8_POPTR,A0A2K1Z2D8,Null,Null,1.0,POPTR_009G039000 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1Z4G7_POPTR,A0A2K1Z4G7,Null,Null,1.0,POPTR_009G077300 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1Z4H1_POPTR,A0A2K1Z4H1,Null,Null,1.0,POPTR_009G077500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1Z4H7_POPTR,A0A2K1Z4H7,Null,Null,1.0,POPTR_009G077400 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1Z4H8_POPTR,A0A2K1Z4H8,Null,Null,1.0,POPTR_009G077500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1Z5I8_POPTR,A0A2K1Z5I8,Null,Null,1.0,POPTR_009G098300 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1Z5K6_POPTR,A0A2K1Z5K6,Null,Null,1.0,POPTR_009G099100 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1ZB22_POPTR,A0A2K1ZB22,Null,Null,47.0,POPTR_008G034500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1ZJX4_POPTR,A0A2K1ZJX4,Null,Null,92.0,POPTR_008G192000 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1ZRT1_POPTR,A0A2K1ZRT1,Null,Null,1.0,POPTR_007G095100 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1ZT09_POPTR,A0A2K1ZT09,Null,Null,47.0,POPTR_007G116800 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1ZT19_POPTR,A0A2K1ZT19,Null,Null,47.0,POPTR_007G117600 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1ZT24_POPTR,A0A2K1ZT24,Null,Null,47.0,POPTR_007G117600 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1ZUV7_POPTR,A0A2K1ZUV7,Null,Null,1.0,POPTR_006G007300 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1ZUW6_POPTR,A0A2K1ZUW6,Null,Null,1.0,POPTR_006G007400 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1ZV22_POPTR,A0A2K1ZV22,Null,Null,1.0,POPTR_006G009900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1ZVK8_POPTR,A0A2K1ZVK8,Null,Null,1.0,POPTR_006G022900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1ZVL2_POPTR,A0A2K1ZVL2,Null,Null,1.0,POPTR_006G022400 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1ZXS6_POPTR,A0A2K1ZXS6,Null,Null,28.0,POPTR_006G063300 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1ZXV7_POPTR,A0A2K1ZXV7,Null,Null,47.0,POPTR_006G064900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K1ZXW2_POPTR,A0A2K1ZXW2,Null,Null,47.0,POPTR_006G064800 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2A0S5_POPTR,A0A2K2A0S5,Null,Null,47.0,POPTR_006G118000 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2AA00_POPTR,A0A2K2AA00,Null,Null,1.0,POPTR_005G008100 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2AIR1_POPTR,A0A2K2AIR1,Null,Null,47.0,POPTR_005G187400 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2AIR4_POPTR,A0A2K2AIR4,Null,Null,47.0,POPTR_005G187400 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2AIR9_POPTR,A0A2K2AIR9,Null,Null,47.0,POPTR_005G187400 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2AR08_POPTR,A0A2K2AR08,Null,Null,1.0,POPTR_004G070100 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2AR18_POPTR,A0A2K2AR18,Null,Null,1.0,POPTR_004G070700 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2AR27_POPTR,A0A2K2AR27,Null,Null,1.0,POPTR_004G070800 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2ATE4_POPTR,A0A2K2ATE4,Null,Null,1.0,POPTR_004G119700 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2B0P2_POPTR,A0A2K2B0P2,Null,Null,1.0,POPTR_003G028600 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2B5B9_POPTR,A0A2K2B5B9,Null,Null,47.0,POPTR_003G112200 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2B631_POPTR,A0A2K2B631,Null,Null,47.0,POPTR_003G126000 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2BNF5_POPTR,A0A2K2BNF5,Null,Null,1.0,POPTR_002G236500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2BTR0_POPTR,A0A2K2BTR0,Null,Null,47.0,POPTR_001G072500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2C500_POPTR,A0A2K2C500,Null,Null,1.0,POPTR_001G281900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2C512_POPTR,A0A2K2C512,Null,Null,1.0,POPTR_001G282300 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2C643_POPTR,A0A2K2C643,Null,Null,1.0,POPTR_001G302900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2C6I6_POPTR,A0A2K2C6I6,Null,Null,1.0,POPTR_001G312000 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2C6I9_POPTR,A0A2K2C6I9,Null,Null,1.0,POPTR_001G312500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2C6J9_POPTR,A0A2K2C6J9,Null,Null,1.0,POPTR_001G312600 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2C6K1_POPTR,A0A2K2C6K1,Null,Null,1.0,POPTR_001G311900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2C6Y2_POPTR,A0A2K2C6Y2,Null,Null,47.0,POPTR_001G321000 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A2K2CAA1_POPTR,A0A2K2CAA1,Null,Null,47.0,POPTR_001G382200 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A385JHQ5_POPTO,A0A385JHQ5,Null,Null,47.0,Potri.001G321000 , Populus tomentosa (Chinese white poplar).
A0A385JHX9_POPTO,A0A385JHX9,Null,Null,47.0,Potri.002G256200 , Populus tomentosa (Chinese white poplar).
A0A3N7EAA2_POPTR,A0A3N7EAA2,Null,Null,47.0,POPTR_001G072500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7ECY2_POPTR,A0A3N7ECY2,Null,Null,1.0,POPTR_001G303801 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7EEB8_POPTR,A0A3N7EEB8,Null,Null,47.0,POPTR_001G105300 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7EZ41_POPTR,A0A3N7EZ41,Null,Null,47.0,POPTR_005G187400 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7F4C8_POPTR,A0A3N7F4C8,Null,Null,1.0,POPTR_006G007601 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7F4M8_POPTR,A0A3N7F4M8,Null,Null,1.0,POPTR_006G023050 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7F812_POPTR,A0A3N7F812,Null,Null,1.0,POPTR_007G140650 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7F8D6_POPTR,A0A3N7F8D6,Null,Null,47.0,POPTR_006G064700 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7F902_POPTR,A0A3N7F902,Null,Null,1.0,POPTR_007G117301 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7FAV6_POPTR,A0A3N7FAV6,Null,Null,47.0,POPTR_007G118100 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7FGC3_POPTR,A0A3N7FGC3,Null,Null,1.0,POPTR_T148701 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7FIX2_POPTR,A0A3N7FIX2,Null,Null,1.0,POPTR_009G095201 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7FJK5_POPTR,A0A3N7FJK5,Null,Null,1.0,POPTR_T178700 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7FMT1_POPTR,A0A3N7FMT1,Null,Null,1.0,POPTR_009G077200 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7FQR3_POPTR,A0A3N7FQR3,Null,Null,92.0,POPTR_010G039000 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7FTY4_POPTR,A0A3N7FTY4,Null,Null,47.0,POPTR_012G091600 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7FUH2_POPTR,A0A3N7FUH2,Null,Null,4.0,POPTR_011G080600 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7FXD0_POPTR,A0A3N7FXD0,Null,Null,1.0,POPTR_006G007501 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7FXY4_POPTR,A0A3N7FXY4,Null,Null,47.0,POPTR_006G064800 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7FYM4_POPTR,A0A3N7FYM4,Null,Null,47.0,POPTR_006G118000 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7G1S4_POPTR,A0A3N7G1S4,Null,Null,1.0,POPTR_016G016700 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7G386_POPTR,A0A3N7G386,Null,Null,92.0,POPTR_016G041900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A0A3N7G449_POPTR,A0A3N7G449,Null,Null,47.0,POPTR_015G087900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
